Restaurant Name,Category,Dish,Price
Ping Pong Słowackiego,Startery,Frytki z batatów,"24,00 zł"
Ping Pong Słowackiego,Startery,Sałatka wakame,"19,00 zł"
Ping Pong Słowackiego,Startery,Edamame soja z masłem,"21,00 zł"
Ping Pong Słowackiego,Startery,Kalmary Loligo w tempurze,"29,00 zł"
Ping Pong Słowackiego,Dim sum,Sago,"25,00 zł"
Ping Pong Słowackiego,Dim sum,Shrimps rolls hack 2szt.,"27,00 zł"
Ping Pong Słowackiego,Dim sum,Rollsy z warzywami 2szt.,"23,00 zł"
Ping Pong Słowackiego,Zupy,Zupa wonton z warzywami,"29,00 zł"
Ping Pong Słowackiego,Zupy,Pho,"36,00 zł"
Ping Pong Słowackiego,Zupy,Laksa,"34,00 zł"
Ping Pong Słowackiego,Makaron,Udon z woka,"50,00 zł"
Ping Pong Słowackiego,Makaron,Pad thai z kurczakiem,"40,00 zł"
Ping Pong Słowackiego,Makaron,Pad thai z owocami morza,"49,00 zł"
Ping Pong Słowackiego,Makaron,Pad thai z tofu,"44,00 zł"
Ping Pong Słowackiego,Makaron,Shoyu Ramen,"50,00 zł"
Ping Pong Słowackiego,Makaron,Vege Ramen,"47,00 zł"
Ping Pong Słowackiego,Makaron,Noodle z woka z tofu,"36,00 zł"
Ping Pong Słowackiego,Makaron,Noodle z woka z kurczakiem,"41,00 zł"
Ping Pong Słowackiego,Makaron,Gyudon,"48,00 zł"
Ping Pong Słowackiego,Dania główne,Gyoza na patelni 6szt.,"40,00 zł"
Ping Pong Słowackiego,Dania główne,Butter chicken,"49,00 zł"
Ping Pong Słowackiego,Dania główne,Żeberka po Szanghajsku,"53,00 zł"
Ping Pong Słowackiego,Dania główne,Krewetki A La Yewei,"53,00 zł"
Ping Pong Słowackiego,Dania główne,Kurczak Tajski Red Curry,"49,00 zł"
Ping Pong Słowackiego,Dania główne,Halibut parzony,"55,00 zł"
Ping Pong Słowackiego,Dania główne,Chrupiąca kaczka po pekińsku,"63,00 zł"
Ping Pong Słowackiego,Bao,Hao Bao Kurczak,"39,00 zł"
Ping Pong Słowackiego,Bao,Hao Bao Krewetki,"43,00 zł"
Ping Pong Słowackiego,Bao,Mi-Chałka,"46,00 zł"
Ping Pong Słowackiego,Bao,Chałka maślana,"47,00 zł"
Ping Pong Słowackiego,Vege 🌿,Koreańskie Kluski Ryżowe,"39,00 zł"
Ping Pong Słowackiego,Vege 🌿,Ryż smażony,"35,00 zł"
Ping Pong Słowackiego,Dzieci,Kurczak dla dzieci,"26,00 zł"
Ping Pong Słowackiego,Napoje,Woda gazowana,"9,00 zł"
Ping Pong Słowackiego,Napoje,Woda niegazowana,"9,00 zł"
Ping Pong Słowackiego,Napoje,Pepsi,"11,00 zł"
Ping Pong Słowackiego,Napoje,Pepsi Max,"10,00 zł"
Ping Pong Słowackiego,Napoje,Mio Mio,"18,00 zł"
Chłopskie Jadło,Oferta sezonowa,Misa grillowanych warzyw,"27,53 zł"
Chłopskie Jadło,Oferta sezonowa,Misa grillowanych warzyw ze szparagami,"33,53 zł"
Chłopskie Jadło,Oferta sezonowa,Placki Macieja z gulaszem,"35,53 zł"
Chłopskie Jadło,Oferta sezonowa,Kurczak z grilla,"45,80 zł"
Chłopskie Jadło,Oferta sezonowa,Karkówka z grilla,"48,80 zł"
Chłopskie Jadło,Zupy,Rosół,"10,26 zł"
Chłopskie Jadło,Zupy,Żurek,"18,26 zł"
Chłopskie Jadło,Schabowe,Kotlet schabowy z fasolką,"42,53 zł"
Chłopskie Jadło,Schabowe,Kotlet schabowy,"31,53 zł"
Chłopskie Jadło,Schabowe,Kotlet schabowy z jajkiem,"33,53 zł"
Chłopskie Jadło,Chłopskie Specjały,Placki ziemniaczane,"15,53 zł"
Chłopskie Jadło,Chłopskie Specjały,Placki ziemniaczane z sosem grzybowym,"23,53 zł"
Chłopskie Jadło,Chłopskie Specjały,Wątróbka z pieczarkami,"25,53 zł"
Chłopskie Jadło,Chłopskie Specjały,Sałatka z wątróbką w porzeczkach,"28,26 zł"
Chłopskie Jadło,Chłopskie Specjały,Kotlet mielony,"30,53 zł"
Chłopskie Jadło,Chłopskie Specjały,De volaille,"33,53 zł"
Chłopskie Jadło,Chłopskie Specjały,Kurczak w sosie musztardowo-miodowym,"33,53 zł"
Chłopskie Jadło,Chłopskie Specjały,Kotlet schabowy z serem i pieczarkami,"35,53 zł"
Chłopskie Jadło,Chłopskie Specjały,Gołąbki,"36,26 zł"
Chłopskie Jadło,Chłopskie Specjały,Chrupiący kurczak,"38,53 zł"
Chłopskie Jadło,Pierogi z wody,Pierogi ukraińskie,"30,26 zł"
Chłopskie Jadło,Pierogi z wody,Pierogi z mięsem,"30,53 zł"
Chłopskie Jadło,Pierogi z wody,Pierogi z serem,"30,53 zł"
Chłopskie Jadło,Desery,Ciasto czekoladowe,"15,26 zł"
Chłopskie Jadło,Desery,Szarlotka,"16,26 zł"
Chłopskie Jadło,Napoje,"Pepsi 0,5 l","6,99 zł"
Chłopskie Jadło,Napoje,"Mirinda 0,5 l","6,99 zł"
Chłopskie Jadło,Napoje,"7 Up 0,5 l","6,99 zł"
Chłopskie Jadło,Napoje,"Red Bull Energy Drink 0,25 l","7,99 zł"
Chłopskie Jadło,Napoje,"Red Bull Sugar Free 0,25 ml","7,99 zł"
Chłopskie Jadło,Napoje,Kompot jabłkowy z trawą żubrową 283 ml,"7,49 zł"
Chłopskie Jadło,Napoje,Kompot agrestowy 283 ml,"7,49 zł"
Chłopskie Jadło,Napoje,Kompot wiśniowy z czarną porzeczką 283 ml,"7,49 zł"
Chłopskie Jadło,Zestawy,Zestaw Kotlet schabowy,"51,28 zł"
Chłopskie Jadło,Zestawy,Zestaw De volaille,"53,28 zł"
Chłopskie Jadło,Zestawy,Zestaw Placki ziemniaczane z sosem grzybowym,"43,28 zł"
Chłopskie Jadło,Zestawy,Zestaw Wątróbka z pieczarkami,"45,28 zł"
Chłopskie Jadło,Zestawy,Zestaw Pierogi z mięsem,"47,28 zł"
Kebab Meister,Kebaby,Rollo Kebab,"49,00 zł"
Kebab Meister,Kebaby,Rollo Kebab z Serem,"38,00 zł"
Kebab Meister,Kebaby,Rollo Kebab z Frytkami,"38,00 zł"
Kebab Meister,Kebaby,Super Rollo,"38,00 zł"
Kebab Meister,Kebaby,Rollo Wegetariańskie,"39,00 zł"
Kebab Meister,Kebaby,Rollo Kebab Samo Mięso,"65,00 zł"
Kebab Meister,Kebaby,Kebab Box,"38,00 zł"
Kebab Meister,Kebaby,Talerz Kebab,"44,00 zł"
Kebab Meister,Dodatki,Frytki,"14,00 zł"
Kebab Meister,Napoje,Coca Cola,"12,00 zł"
Kebab Meister,Napoje,Coca Cola Cherry,"12,00 zł"
Kebab Meister,Napoje,Coca Cola Zero,"12,00 zł"
Kebab Meister,Napoje,Lipton,"12,00 zł"
Kebab Meister,Napoje,Capri Sun,"6,00 zł"
Kebab Meister,Napoje,"Woda 0,5 l","9,00 zł"
Lee's Chinese,Zupy,Zupa Yang,"30,31 zł"
Lee's Chinese,Zupy,Zupa tajska,"33,31 zł"
Lee's Chinese,Zupy,Zupa Wan Tan,"28,31 zł"
Lee's Chinese,Zupy,Zupa syczuańska ostro - kwaśna,"27,31 zł"
Lee's Chinese,Zupy,Zupa Orient Express,"39,31 zł"
Lee's Chinese,Zupy,Zupa syczuańska ostro - kwaśna wegańska,"27,31 zł"
Lee's Chinese,Przystawki,Pierożki Dim Sum Yang,"28,31 zł"
Lee's Chinese,Przystawki,Pierożki Wan Tan na parze,"27,31 zł"
Lee's Chinese,Przystawki,Sajgonki wegańskie,"25,31 zł"
Lee's Chinese,Przystawki,Pierożki Dim Sum Yin,"28,31 zł"
Lee's Chinese,Przystawki,Samosy wegańskie,"27,31 zł"
Lee's Chinese,Przystawki,Kurczak Satay,"33,31 zł"
Lee's Chinese,Dania Wegetariańskie,Bakłażan w sosie syczuańskim,"38,31 zł"
Lee's Chinese,Dania Wegetariańskie,Tofu z warzywami,"45,31 zł"
Lee's Chinese,Dania Wegetariańskie,Tofu Gong Bao,"42,31 zł"
Lee's Chinese,Dania Wegetariańskie,Tofu Curry,"42,31 zł"
Lee's Chinese,Dania Wegetariańskie,pata thai tofu,"42,31 zł"
Lee's Chinese,Dania Wegetariańskie,bibimbap wegan,"45,31 zł"
Lee's Chinese,Dania Wegetariańskie,Tikka Masala Tofu,"47,31 zł"
Lee's Chinese,Dania Wegetariańskie,Kalafior Gobi,"40,31 zł"
Lee's Chinese,Dania Wegetariańskie,Makaron kimchi,"39,31 zł"
Lee's Chinese,Dania Wegetariańskie,Japchae,"39,31 zł"
Lee's Chinese,Dania z Kurczakiem,Kurczak w Panko,"40,31 zł"
Lee's Chinese,Dania z Kurczakiem,Kurczak pieczony po tybetańsku na warzywach,"43,31 zł"
Lee's Chinese,Dania z Kurczakiem,Kurczak Curry z mleczkiem kokosowym,"42,31 zł"
Lee's Chinese,Dania z Kurczakiem,Kurczak Gong Bao z orzechami i papryczkami chilli,"42,31 zł"
Lee's Chinese,Dania z Kurczakiem,Kurczak słodko-kwaśny z warzywami,"42,31 zł"
Lee's Chinese,Dania z Kurczakiem,Orange Chicken,"42,31 zł"
Lee's Chinese,Dania z Kurczakiem,Tikka Masala Kurczak,"47,31 zł"
Lee's Chinese,Dania z Kurczakiem,Kurczak Po Tajsku,"43,31 zł"
Lee's Chinese,Dania z Wieprzowiną,Polędwica wieprzowa z czosnkiem w sosie ostrygowym,"52,31 zł"
Lee's Chinese,Dania z Wieprzowiną,Bun Cha,"54,31 zł"
Lee's Chinese,Dania z Kaczką,Kaczka w panierce Panko,"51,31 zł"
Lee's Chinese,Dania z Wołowiną,Wołowina w sosie karmelowym i chilli,"51,31 zł"
Lee's Chinese,Dania z Wołowiną,Wołowina na gorącym półmisku,"52,31 zł"
Lee's Chinese,Dania z Wołowiną,Bali Rice,"45,25 zł"
Lee's Chinese,Dania z Wołowiną,bibimbap,"50,31 zł"
Lee's Chinese,Dania z Wołowiną,wołowina po koreańsku,"51,31 zł"
Lee's Chinese,Dania z Rybą i Owocami Morza,Ogniste krewetki,"62,31 zł"
Lee's Chinese,Dania z Rybą i Owocami Morza,Kalmary Xiang la,"43,31 zł"
Lee's Chinese,Dania z Rybą i Owocami Morza,pata thai,"46,31 zł"
Lee's Chinese,Sałatki,Ogórek z czosnkiem,"19,31 zł"
Lee's Chinese,Sałatki,Sałatka Kimchi,"19,31 zł"
Lee's Chinese,Sałatki,Kapusta słodko kwaśna,"19,31 zł"
Lee's Chinese,Dania dla Dzieci,Kurczak na chrupko w panierce panko - dla dzieci,"28,31 zł"
Lee's Chinese,Dodatki,Ryż biały jaśminowy,"10,31 zł"
Lee's Chinese,Desery,Banan w cieście,"28,31 zł"
Lee's Chinese,Desery,Ciasteczko z wróżbą,"4,31 zł"
Lee's Chinese,Sosy,Sos sweet mango,"2,00 zł"
Lee's Chinese,Sosy,Sos ostro- kwaśny,"2,00 zł"
Lee's Chinese,Sosy,Sos chilli z sezamem,"2,00 zł"
Telepizza Dmowskiego,Zestawy,Starter BOX,"50,49 zł"
Telepizza Dmowskiego,Zestawy,Mega Party Box,"95,49 zł"
Telepizza Dmowskiego,Zestawy,Zestaw rodzinny,"105,49 zł"
Telepizza Dmowskiego,Zestawy,ICE DEAL: średnia pizza klasyczna + 2x lody Ben&Jerry's 100 ml,"49,95 zł"
Telepizza Dmowskiego,Promocje,SUPER TRIO Klasyczne: 3 x Pizza mała,"68,85 zł"
Telepizza Dmowskiego,Promocje,SUPER TRIO Premium: 3 x Pizza mała,"74,85 zł"
Telepizza Dmowskiego,Promocje,SUPER TRIO Klasyczne: 3 x Pizza średnia,"77,85 zł"
Telepizza Dmowskiego,Promocje,SUPER TRIO Premium: 3 x Pizza średnia,"83,85 zł"
Telepizza Dmowskiego,Promocje,SUPER TRIO Klasyczne: 3 x Pizza duża,"95,85 zł"
Telepizza Dmowskiego,Promocje,SUPER TRIO Premium: 3 x Pizza duża,"101,85 zł"
Telepizza Dmowskiego,Promocje,SUPER TRIO Klasyczne: 3 x Pizza XXL,"110,95 zł"
Telepizza Dmowskiego,Promocje,SUPER TRIO Premium: 3 x Pizza XXL,"116,85 zł"
Telepizza Dmowskiego,Promocje,SUPER DUO Klasyczne: 2 x Pizza średnia,"59,90 zł"
Telepizza Dmowskiego,Promocje,SUPER DUO Premium: 2 x Pizza średnia,"66,90 zł"
Telepizza Dmowskiego,Promocje,SUPER DUO Klasyczne: 2 x Pizza duża,"69,90 zł"
Telepizza Dmowskiego,Promocje,SUPER DUO Premium: 2 x Pizza duża,"76,90 zł"
Telepizza Dmowskiego,Promocje,SUPER DUO Klasyczne: 2 x Pizza XXL,"77,90 zł"
Telepizza Dmowskiego,Promocje,SUPER DUO Premium: 2 x Pizza XXL,"84,90 zł"
Telepizza Dmowskiego,Startery,Skrzydełka,"13,45 zł"
Telepizza Dmowskiego,Startery,Stripsy,"13,45 zł"
Telepizza Dmowskiego,Startery,Pieczywo czosnkowe,"13,45 zł"
Telepizza Dmowskiego,Startery,Mini calzone,"15,45 zł"
Telepizza Dmowskiego,Startery,PizzaRolls,"17,45 zł"
Telepizza Dmowskiego,Startery,Łódeczki ziemniaczane 170 g,"9,95 zł"
Telepizza Dmowskiego,Startery,Nuggets 8 szt.,"14,95 zł"
Telepizza Dmowskiego,Startery,Bocadillo,"17,45 zł"
Telepizza Dmowskiego,Startery,Kebab Stambuł Deluxe,"18,45 zł"
Telepizza Dmowskiego,Pizze wow,Fungi,"24,95 zł"
Telepizza Dmowskiego,Pizze wow,Vezuvio,"24,95 zł"
Telepizza Dmowskiego,Pizze wow,Salami,"24,95 zł"
Telepizza Dmowskiego,Pizza kompozycja własna,Pizza kompozycja własna,"41,95 zł"
Telepizza Dmowskiego,Bestsellery,Margherita,"22,95 zł"
Telepizza Dmowskiego,Bestsellery,Pizza pepperoni,"22,95 zł"
Telepizza Dmowskiego,Bestsellery,Pizza double pepperoni,"22,95 zł"
Telepizza Dmowskiego,Bestsellery,Pizza hawajska,"22,95 zł"
Telepizza Dmowskiego,Bestsellery,Pizza capriciosa,"22,95 zł"
Telepizza Dmowskiego,Bestsellery,Pizza Fiesta,"22,95 zł"
Telepizza Dmowskiego,Bestsellery,Pizza Rimini,"22,95 zł"
Telepizza Dmowskiego,Pizze wyjątkowe,Pizza Kebab Deluxe 🌶,"24,95 zł"
Telepizza Dmowskiego,Pizze wyjątkowe,Pizza BBQ Habanero 🌶,"24,95 zł"
Telepizza Dmowskiego,Pizze wyjątkowe,Pizza Biesiada serowa,"24,95 zł"
Telepizza Dmowskiego,Pizze wyjątkowe,Pizza Uśmiech Boryny,"24,95 zł"
Telepizza Dmowskiego,Pizze wyjątkowe,Pizza Neapolitana 🌶,"24,95 zł"
Telepizza Dmowskiego,Pizze wyjątkowe,Pizza Kebab,"24,95 zł"
Telepizza Dmowskiego,Pizze wyjątkowe,Pizza Teksański Kurczak,"24,95 zł"
Telepizza Dmowskiego,Pizze wyjątkowe,Pizza Italian fit,"24,95 zł"
Telepizza Dmowskiego,Pizza premium,Pizza meksykańska 🌶,"26,95 zł"
Telepizza Dmowskiego,Pizza premium,Pizza hot habanas 🌶,"26,95 zł"
Telepizza Dmowskiego,Pizza premium,Pizza carbonara,"26,95 zł"
Telepizza Dmowskiego,Pizza premium,Pizza barbecue,"26,95 zł"
Telepizza Dmowskiego,Pizza premium,Pizza piekielny kurczak 🌶,"26,95 zł"
Telepizza Dmowskiego,Pizza premium,Pizza wegetariańska,"26,95 zł"
Telepizza Dmowskiego,Pizza premium,Pizza Boryna na Hawajach,"26,95 zł"
Telepizza Dmowskiego,Pizza premium,Pizza Biesiada smaków,"26,95 zł"
Telepizza Dmowskiego,Pizza premium,Pizza Królewska gouda,"26,95 zł"
Telepizza Dmowskiego,Pizza premium,Pizza Drwala,"26,95 zł"
Telepizza Dmowskiego,Pizza premium,Pizza trzy mięsiwa,"26,95 zł"
Telepizza Dmowskiego,Pizza premium,Pizza Cztery sery,"26,95 zł"
Telepizza Dmowskiego,Pizza premium,Pizza Oh! Hummus,"41,95 zł"
Telepizza Dmowskiego,Pizze włoskie,Pizza parma fit,"41,95 zł"
Telepizza Dmowskiego,Pizze włoskie,Pizza Salami Piccante,"41,95 zł"
Telepizza Dmowskiego,Pizze włoskie,Pizza Salami Blue,"41,95 zł"
Telepizza Dmowskiego,Pizze włoskie,Pizza Sicilia Piccante,"41,95 zł"
Telepizza Dmowskiego,Pizze włoskie,Pizza ricca mozzarella,"41,95 zł"
Telepizza Dmowskiego,Pizze włoskie,Pizza Prosciutto Classico,"41,95 zł"
Telepizza Dmowskiego,Pizze włoskie,Pizza Diavolo Rosso,"41,95 zł"
Telepizza Dmowskiego,Sałatki,Sałatka Grecka,"21,74 zł"
Telepizza Dmowskiego,Sałatki,Sałatka Cezar,"21,74 zł"
Telepizza Dmowskiego,Sałatki,Sałatka Parma,"21,74 zł"
Telepizza Dmowskiego,Sałatki,Sałatka Colesław,"5,99 zł"
Telepizza Dmowskiego,Sosy,Zestaw 3 sosów,"12,51 zł"
Telepizza Dmowskiego,Sosy,Sos pomidorowy łagodny 100 g,"4,97 zł"
Telepizza Dmowskiego,Sosy,Sos pomidorowy pikantny 100 g,"4,97 zł"
Telepizza Dmowskiego,Sosy,Sos czosnkowy 100 g,"4,97 zł"
Telepizza Dmowskiego,Sosy,Sos gyros 100 g,"4,97 zł"
Telepizza Dmowskiego,Desery,Magnum Almond 440 ml,"23,99 zł"
Telepizza Dmowskiego,Desery,Ben & Jerry's 465 ml,"26,99 zł"
Telepizza Dmowskiego,Desery,Ben & Jerry's 100 ml,"9,99 zł"
Telepizza Dmowskiego,Napoje,Pepsi 850 ml,"10,95 zł"
Telepizza Dmowskiego,Napoje,Pepsi Max 850 ml,"10,95 zł"
Telepizza Dmowskiego,Napoje,7UP 850 ml,"10,95 zł"
Telepizza Dmowskiego,Napoje,Mirinda Orange 850 ml,"10,95 zł"
Telepizza Dmowskiego,Napoje,Pepsi 500 ml,"7,95 zł"
Telepizza Dmowskiego,Napoje,Pepsi Max 500 ml,"7,95 zł"
Telepizza Dmowskiego,Napoje,Mirinda Orange 500 ml,"7,95 zł"
Telepizza Dmowskiego,Napoje,7UP 500 ml,"7,95 zł"
Telepizza Dmowskiego,Napoje,Lipton zielona herbata 500 ml,"7,95 zł"
Telepizza Dmowskiego,Napoje,Lipton brzoskwiniowy 500 ml,"7,95 zł"
Telepizza Dmowskiego,Napoje,Pepsi 330 ml,"5,95 zł"
Telepizza Dmowskiego,Napoje,Sok Toma,"5,95 zł"
Telepizza Dmowskiego,Napoje,Woda źródlana 500 ml,"6,95 zł"
Starbucks Manhattan Sephora,Sezonowe nowości,Iced Caramelised Macadamia Oat Shaken Espresso,"21,15 zł"
Starbucks Manhattan Sephora,Sezonowe nowości,Crème Brulée Iced Brown Sugar Oat Shaken Espresso,"21,15 zł"
Starbucks Manhattan Sephora,Sezonowe nowości,Crème Brulée Cold Brew,"21,15 zł"
Starbucks Manhattan Sephora,Sezonowe nowości,Caramelised Macadamia Oat Latte,"20,15 zł"
Starbucks Manhattan Sephora,Sezonowe nowości,Iced Caramelised Macadamia Oat Latte,"20,15 zł"
Starbucks Manhattan Sephora,Sezonowe nowości,Crème Brulée Brown Sugar Frappuccino,"23,15 zł"
Starbucks Manhattan Sephora,Sezonowe nowości,Iced White Choc Pistachio Oat Shaken Espresso,"22,15 zł"
Starbucks Manhattan Sephora,Sezonowe nowości,Sparkling Espresso Tonic,"21,15 zł"
Starbucks Manhattan Sephora,Sezonowe nowości,Sparkling Espresso Bitter Lemon,"21,15 zł"
Starbucks Manhattan Sephora,Sezonowe nowości,Sparkling Espresso Ginger Ale,"21,15 zł"
Starbucks Manhattan Sephora,Sezonowe nowości,Iced Brown Sugar Oat Shaken Espresso,"21,15 zł"
Starbucks Manhattan Sephora,Sezonowe nowości,Cool Lime Starbucks Refresha,"20,75 zł"
Starbucks Manhattan Sephora,Sezonowe nowości,Very Berry Hibiscus Starbucks Refresha,"20,75 zł"
Starbucks Manhattan Sephora,Zestawy,Home Office,"35,15 zł"
Starbucks Manhattan Sephora,Zestawy,Starbucks Classic,"26,15 zł"
Starbucks Manhattan Sephora,Zestawy,Chwila dla Ciebie,"27,15 zł"
Starbucks Manhattan Sephora,Zestawy,Chrupiące Przyjemności,"25,96 zł"
Starbucks Manhattan Sephora,Zestawy,Słodka Przerwa,"23,15 zł"
Starbucks Manhattan Sephora,Zestawy,Przebojowy Duet,"20,65 zł"
Starbucks Manhattan Sephora,Świeże wypieki,Croissant kakaowo-orzechowy,"8,90 zł"
Starbucks Manhattan Sephora,Świeże wypieki,Croissant Serowy,"7,95 zł"
Starbucks Manhattan Sephora,Świeże wypieki,Wegański croissant z pomarańczą,"8,90 zł"
Starbucks Manhattan Sephora,Świeże wypieki,Croissant Migdał,"8,90 zł"
Starbucks Manhattan Sephora,Świeże wypieki,Croissant Maślany,"7,90 zł"
Starbucks Manhattan Sephora,Kanapki,Croissant Camembert,"15,95 zł"
Starbucks Manhattan Sephora,Kanapki,Bawarska Warzywna Shoarma,"17,95 zł"
Starbucks Manhattan Sephora,Kanapki,Croissant Cotto&Gouda,"15,95 zł"
Starbucks Manhattan Sephora,Kanapki,Bajgiel Salami,"17,95 zł"
Starbucks Manhattan Sephora,Kanapki,Bawarska Vege Cheddar,"17,95 zł"
Starbucks Manhattan Sephora,Kanapki,Bajgiel Jajko & Bekon,"17,95 zł"
Starbucks Manhattan Sephora,Desery,Sernik Cytrynowy,"17,90 zł"
Starbucks Manhattan Sephora,Desery,Jabłecznik z karmelem,"16,90 zł"
Starbucks Manhattan Sephora,Desery,Tarta czekoladowa z malinami,"15,90 zł"
Starbucks Manhattan Sephora,Desery,Sernik Nowojorski,"16,90 zł"
Starbucks Manhattan Sephora,Desery,Sernik z truskawkami,"16,90 zł"
Starbucks Manhattan Sephora,Desery,Wegańskie ciasto czekoladowe z gruszką,"14,90 zł"
Starbucks Manhattan Sephora,Desery,Muffin kakaowy,"10,90 zł"
Starbucks Manhattan Sephora,Desery,Muffin Jagodowy,"10,90 zł"
Starbucks Manhattan Sephora,Desery,Bułeczka cynamonowa,"10,90 zł"
Starbucks Manhattan Sephora,Desery,Ciastko kakaowe z kawałkami czekolady,"10,90 zł"
Starbucks Manhattan Sephora,Desery,Jogurt Crunchy Mango,"12,21 zł"
Starbucks Manhattan Sephora,Desery,Jogurt Crunchy Malina,"11,21 zł"
Starbucks Manhattan Sephora,Desery,Créme Brûlèe Donut,"8,50 zł"
Starbucks Manhattan Sephora,Frappuccino® na bazie kawy,Coffee Frappuccino®,"22,15 zł"
Starbucks Manhattan Sephora,Frappuccino® na bazie kawy,Caramel Frappuccino®,"22,15 zł"
Starbucks Manhattan Sephora,Frappuccino® na bazie kawy,Vanilla Frappuccino®,"21,15 zł"
Starbucks Manhattan Sephora,Frappuccino® na bazie kawy,Java Chip Frappuccino®,"22,15 zł"
Starbucks Manhattan Sephora,Frappuccino® na bazie kawy,Mocha Frappuccino®,"21,15 zł"
Starbucks Manhattan Sephora,Frappuccino® na bazie kawy,White Chocolate Mocha Frappuccino®,"22,15 zł"
Starbucks Manhattan Sephora,Frappuccino® na bazie kawy,Espresso Frappuccino®,"21,15 zł"
Starbucks Manhattan Sephora,Frappuccino® bez kawy,Strawberries & Cream Frappuccino®,"21,15 zł"
Starbucks Manhattan Sephora,Frappuccino® bez kawy,Matcha Green Tea Cream Frappuccino®,"21,15 zł"
Starbucks Manhattan Sephora,Frappuccino® bez kawy,Caramel Cream Frappuccino®,"21,15 zł"
Starbucks Manhattan Sephora,Frappuccino® bez kawy,Vanilla Cream Frappuccino®,"21,15 zł"
Starbucks Manhattan Sephora,Frappuccino® bez kawy,Chocolate Cream Frappuccino®,"21,15 zł"
Starbucks Manhattan Sephora,Frappuccino® bez kawy,Java Chip Cream Frappuccino®,"22,15 zł"
Starbucks Manhattan Sephora,Frappuccino® bez kawy,White Chocolate Cream Frappuccino®,"22,15 zł"
Starbucks Manhattan Sephora,Zimne napoje na bazie espresso,Iced Caramelised Macadamia Oat Latte,"20,15 zł"
Starbucks Manhattan Sephora,Zimne napoje na bazie espresso,Iced Caramelised Macadamia Oat Shaken Espresso,"21,15 zł"
Starbucks Manhattan Sephora,Zimne napoje na bazie espresso,Iced Brown Sugar Oat Shaken Espresso,"21,15 zł"
Starbucks Manhattan Sephora,Zimne napoje na bazie espresso,Iced Caramel Macchiato,"21,75 zł"
Starbucks Manhattan Sephora,Zimne napoje na bazie espresso,Iced Caffè Latte,"17,75 zł"
Starbucks Manhattan Sephora,Zimne napoje na bazie espresso,Iced Caffè Americano,"16,75 zł"
Starbucks Manhattan Sephora,Zimne napoje na bazie espresso,Iced Caffè Mocha,"21,75 zł"
Starbucks Manhattan Sephora,Zimne napoje na bazie espresso,Iced White Chocolate Mocha,"21,75 zł"
Starbucks Manhattan Sephora,Zimne napoje na bazie espresso,Cold Brew Latte,"16,75 zł"
Starbucks Manhattan Sephora,Zimne napoje na bazie espresso,Cold Brew,"15,75 zł"
Starbucks Manhattan Sephora,Zimne napoje owocowe,Peach Iced Tea,"18,15 zł"
Starbucks Manhattan Sephora,Zimne napoje owocowe,Cool Lime Starbucks Refresha,"20,75 zł"
Starbucks Manhattan Sephora,Zimne napoje owocowe,Dragon Coconut Refresha,"21,75 zł"
Starbucks Manhattan Sephora,Zimne napoje owocowe,Mango Dragonfruit Refresha,"20,75 zł"
Starbucks Manhattan Sephora,Zimne napoje owocowe,Very Berry Hibiscus Starbucks Refresha,"20,75 zł"
Starbucks Manhattan Sephora,Matcha / Chai Tea Latte,Iced Chai Tea Oat Latte,"19,15 zł"
Starbucks Manhattan Sephora,Matcha / Chai Tea Latte,Chai Tea Oat Latte,"19,15 zł"
Starbucks Manhattan Sephora,Matcha / Chai Tea Latte,Matcha Green Tea Latte,"19,15 zł"
Starbucks Manhattan Sephora,Matcha / Chai Tea Latte,Chai Tea Latte,"19,15 zł"
Starbucks Manhattan Sephora,Matcha / Chai Tea Latte,Iced Matcha Green Tea Latte,"19,15 zł"
Starbucks Manhattan Sephora,Matcha / Chai Tea Latte,Iced Chai Tea Latte,"19,15 zł"
Starbucks Manhattan Sephora,Ciepłe napoje na bazie espresso,Caramelised Macadamia Oat Latte,"20,15 zł"
Starbucks Manhattan Sephora,Ciepłe napoje na bazie espresso,Caffè Latte,"17,75 zł"
Starbucks Manhattan Sephora,Ciepłe napoje na bazie espresso,Caffè Americano,"16,75 zł"
Starbucks Manhattan Sephora,Ciepłe napoje na bazie espresso,Caffè Mocha,"21,75 zł"
Starbucks Manhattan Sephora,Ciepłe napoje na bazie espresso,White Chocolate Mocha,"21,75 zł"
Starbucks Manhattan Sephora,Ciepłe napoje na bazie espresso,Filter Coffee,"16,75 zł"
Starbucks Manhattan Sephora,Hot Chocolate,Classic Hot Chocolate,"19,15 zł"
Starbucks Manhattan Sephora,Teavana™ Tea,Herbata czarna English Breakfast,"15,15 zł"
Starbucks Manhattan Sephora,Teavana™ Tea,Napar o smaku pieczonego jabłka,"15,15 zł"
Starbucks Manhattan Sephora,Teavana™ Tea,Herbata czarna Earl Grey,"15,15 zł"
Starbucks Manhattan Sephora,Teavana™ Tea,Herbata zielona Mint Citrus,"15,15 zł"
Starbucks Manhattan Sephora,Teavana™ Tea,Herbata zielona Emperor's Clouds and Mist,"15,15 zł"
Starbucks Manhattan Sephora,Teavana™ Tea,Herbata biała Youthberry,"15,15 zł"
Starbucks Manhattan Sephora,Teavana™ Tea,Herbata ziołowa Hibiscus,"15,15 zł"
Starbucks Manhattan Sephora,Teavana™ Tea,Herbata czarna Chai,"15,15 zł"
